discovered_url	timestamp	archived_original	kind	bytes	sha256	saved_file
http://ad.yoyo.pl/img/kill.png	20130415144705	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130415144705__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130417172450	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130417172450__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130418083646	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130418083646__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130420110700	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130420110700__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130420232128	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130420232128__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130421184428	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130421184428__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130423074339	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130423074339__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130423094215	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130423094215__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130423173125	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130423173125__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130424101521	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130424101521__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130424193345	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130424193345__12d4283a0ad0__kill.png
